id,price
261,372765.1
262,560209.5
263,572243.56
264,619118.94
265,1146034.4
266,623756.2
267,345524.22
268,374890.22
269,380747.12
270,690355.0
271,426029.4
272,490048.53
273,588133.8
274,413429.97
275,350894.88
276,436896.9
277,759587.0
278,321026.12
279,222451.72
280,589837.6
281,500953.25
282,375655.78
283,533292.2
284,478491.72
285,1309966.0
286,760231.25
287,243923.36
288,628840.56
289,410908.9
290,725295.3
291,653377.6
292,252323.14
293,475752.28
294,784760.06
295,257123.05
296,568180.8
297,268407.38
298,576814.94
299,238827.89
300,696487.94
301,1605682.0
302,342095.22
303,875612.1
304,901446.6
305,481110.16
306,653501.6
307,520883.47
308,811641.5
309,249890.66
310,172787.9
311,619323.94
312,363795.0
313,548088.44
314,544503.6
315,487954.72
316,512185.97
317,598651.06
318,1384089.9
319,511874.34
320,578833.44
321,507772.28
322,844325.6
323,469536.6
324,594699.0
325,700178.6
326,440068.4
327,401426.47
328,669339.1
329,800495.8
330,291137.97
331,439258.8
332,601934.8
333,238661.73
334,404577.1
335,316130.66
336,257865.48
337,1014232.1
338,825512.06
339,539127.06
340,356588.06
341,218824.25
342,1021245.1
343,391653.28
344,363951.72
345,638582.4
346,419535.22
347,423893.78
348,684673.6
349,1454822.4
350,210476.55
351,199546.77
352,666282.8
353,524809.9
354,390459.66
355,970582.25
356,214734.25
357,343293.9
358,675754.1
359,380112.22
360,558159.56
361,529637.4
362,675326.44
363,580296.3
364,548140.6
365,1072244.6
366,290085.47
367,209038.7
368,315223.56
369,519540.38
370,337019.72
371,599977.6
372,188878.75
373,405823.0
374,297297.4
375,245282.98
376,879054.94
377,452229.3
378,734250.06
379,527066.3
380,1150028.1
381,606707.4
382,585511.4
383,214522.44
384,455969.4
385,332291.06
386,264519.5
387,561627.1
388,346776.6
389,307532.84
390,408452.5
391,691792.75
392,347001.5
393,485504.88
394,286964.03
395,417792.34
396,1971469.2
397,1864180.0
398,457290.28
399,500675.72
400,692659.75
401,185002.47
402,691315.6
403,438303.53
404,569956.06
405,323172.22
406,407611.03
407,445133.4
408,1000827.5
409,1258402.1
410,278826.94
411,409507.1
412,666729.6
413,585600.94
414,1204064.5
415,448171.94
416,542646.8
417,1165884.0
418,1078343.6
419,502956.4
420,686359.9
421,187235.95
422,256043.05
423,500487.84
424,570069.25
425,222399.23
426,359227.47
427,953439.7
428,439693.12
429,605478.56
430,504941.8
431,283961.97
432,489463.6
433,789403.3
434,366614.47
435,194749.81
436,200138.17
437,631881.75
438,173930.4
439,657293.1
440,508715.6
441,340638.3
442,521428.16
443,387782.88
444,323683.0
445,1252173.8
446,457023.5
447,670743.6
448,326005.7
449,619042.5
450,309728.56
451,246323.19
452,268482.47
453,279281.2
454,380731.78
455,1543237.8
456,367051.97
457,281783.28
458,372397.16
459,407952.66
460,477439.84
461,759166.75
462,471657.5
463,528303.4
464,503147.9
465,412587.47
466,659195.56
467,450437.6
468,691700.7
469,2193811.0
470,544647.4
471,600367.94
472,406957.62
473,464646.56
474,594681.8
475,359668.75
476,331620.06
477,721712.1
478,964178.6
479,471320.6
480,1222517.2
481,294621.47
482,821240.75
483,625959.8
484,1857619.8
485,784707.0
486,299776.8
487,569640.75
488,692896.5
489,852303.06
490,577359.75
491,647827.0
492,860314.9
493,691077.5
494,599724.44
495,662721.4
496,357267.75
497,1376513.5
498,407977.6
499,282852.97
500,291078.78
501,697792.06
502,452143.7
503,652998.9
504,1141768.8
505,332133.94
506,501487.84
507,685069.44
508,498021.28
509,1187394.9
510,240582.77
511,609046.0
512,673064.75
513,282063.9
514,639964.9
515,353304.16
516,901512.4
517,480364.06
518,340317.94
519,680848.06
520,317793.3
521,755836.9
522,600733.4
523,228029.17
524,422203.6
525,422677.1
526,613718.3
527,312025.66
528,278406.25
529,474835.72
530,465794.78
531,504825.88
532,495243.47
533,480766.03
534,787708.75
535,243861.92
536,532610.06
537,687494.6
538,485532.7
539,331877.97
540,966463.56
541,425397.16
542,540038.1
543,387443.6
544,250381.11
545,987633.5
546,538329.2
547,907478.5
548,239664.97
549,490993.97
550,351823.06
551,808134.75
552,833928.9
553,862311.0
554,709227.1
555,509004.78
556,303405.4
557,356104.38
558,959579.4
559,271620.44
560,229823.56
561,224828.86
562,455545.03
563,710409.94
564,544084.56
565,274469.3
566,848694.5
567,195171.11
568,461515.84
569,156912.73
570,907280.9
571,243818.52
572,1359794.9
573,614354.3
574,864832.75
575,426411.2
576,703074.8
577,864606.25
578,240048.92
579,393656.28
580,602150.2
581,344203.56
582,498009.0
583,1508856.6
584,588186.06
585,673616.75
586,466354.47
587,528627.06
588,498782.53
589,1290714.5
590,507499.8
591,388122.5
592,1112444.9
593,434270.72
594,331570.44
595,420699.56
596,1010515.25
597,362841.66
598,484864.2
599,260309.58
600,328053.56
601,220021.8
602,275008.25
603,556404.75
604,1814263.2
605,224891.27
606,922005.9
607,370168.53
608,201131.1
609,385654.1
610,378835.28
611,776055.0
612,663275.9
613,1108872.0
614,277443.66
615,573046.6
616,350974.6
617,1578085.0
618,178671.58
619,655419.4
620,751724.9
621,363156.34
622,369668.66
623,448383.1
624,676831.5
625,422691.78
626,342900.38
627,713092.3
628,502805.25
629,606258.7
630,264398.66
631,633597.56
632,376842.12
633,403039.8
634,389558.28
635,1151712.8
636,687261.94
637,291623.2
638,440697.03
639,435005.72
640,1048151.6
641,1102465.1
642,418099.16
643,383510.12
644,1537643.4
645,547119.06
646,856769.0
647,1019512.2
648,237323.8
649,269267.4
650,374283.3
651,507865.56
652,221662.69
653,427951.1
654,805239.6
655,810437.5
656,179135.42
657,242739.27
658,252508.25
659,364611.53
660,509318.9
661,301769.3
662,281582.3
663,260808.45
664,1478483.0
665,493725.78
666,487792.2
667,1310242.0
668,418388.1
669,754436.9
670,351731.47
671,621335.75
672,515591.38
673,155037.17
674,519698.84
675,346274.78
676,659653.0
677,371690.1
678,292012.16
679,348151.0
680,297283.66
681,453172.66
682,333129.25
683,374400.88
684,500492.97
685,374579.94
686,766436.44
687,534138.5
688,1182811.4
689,378445.4
690,619243.6
691,685154.25
692,642597.75
693,381224.72
694,399697.47
695,459855.4
696,667152.1
697,730143.75
698,240111.92
699,606722.1
700,276614.3
701,558063.4
702,589836.2
703,328286.12
704,516156.84
705,537152.44
706,188708.17
707,268890.1
708,300878.16
709,404446.84
710,492814.84
711,299525.97
712,240110.92
713,597676.2
714,2038204.2
715,376163.94
716,534102.2
717,484637.47
718,521071.34
719,202984.05
720,208256.06
721,420989.1
722,296554.9
723,531150.0
724,493293.2
725,411195.28
726,1005042.7
727,626387.94
728,555757.0
729,449203.8
730,771707.4
731,453383.88
732,315956.5
733,483180.22
734,342500.06
735,384905.2
736,553592.8
737,425766.53
738,413272.6
739,297161.6
740,639750.9
741,546938.56
742,277186.94
743,390343.8
744,218349.69
745,192343.12
746,249624.56
747,356192.44
748,323444.16
749,411759.2
750,525839.1
751,635370.7
752,556966.1
753,676828.9
754,352882.6
755,170576.53
756,208758.12
757,506695.94
758,482434.88
759,489961.53
760,591494.25
761,343565.22
762,452158.22
763,158633.58
764,505615.0
765,630324.6
766,270804.12
767,297050.84
768,1398203.6
769,962540.5
770,313291.9
771,379763.78
772,453259.0
773,694161.2
774,1468045.0
775,504594.22
776,573547.25
777,301094.03
778,293648.22
779,624415.75
780,576889.25
781,1109091.9
782,450134.3
783,395952.28
784,691432.44
785,164186.78
786,300223.97
787,752784.6
788,1022932.25
789,242890.28
790,398971.03
791,448685.94
792,490487.62
793,251325.58
794,460229.62
795,596219.1
796,249089.77
797,300859.66
798,509505.7
799,323133.25
800,526717.94
801,527753.3
802,272384.88
803,472404.16
804,482143.4
805,312848.34
806,762091.4
807,320918.78
808,551723.5
809,465465.56
810,1116481.5
811,541121.25
812,305731.34
813,375890.22
814,275954.12
815,1252053.5
816,652101.44
817,280035.34
818,843500.75
819,278879.9
820,382443.78
821,1044717.75
822,473877.3
823,446356.75
824,506215.84
825,512502.53
826,272543.34
827,291270.16
828,1151475.0
829,271224.53
830,556616.8
831,507797.75
832,311109.75
833,607249.75
834,351648.56
835,242374.11
836,1021749.6
837,733681.6
838,519946.5
839,468396.22
840,461258.97
841,332197.28
842,161853.88
843,661639.75
844,459937.78
845,542752.1
846,898703.75
847,470828.06
848,363390.53
849,1200531.2
850,722292.4
851,1185784.5
852,724424.25
853,343674.8
854,455025.72
855,392187.75
856,445481.47
857,316601.06
858,392819.7
859,259967.17
860,622629.75
861,626350.6
862,520994.6
863,1412297.8
864,172820.72
865,1180443.0
866,243995.05
867,405798.78
868,963811.5
869,844263.8
870,424771.8
871,311831.22
872,208569.48
873,238496.8
874,245058.3
875,343779.56
876,367994.84
877,486142.72
878,395895.72
879,199561.06
880,980698.25
881,644672.6
882,358182.2
883,450619.22
884,274517.38
885,1263923.1
886,465771.72
887,933456.4
888,444713.34
889,560326.5
890,487037.1
891,254601.27
892,709186.0
893,223073.2
894,335590.94
895,1086206.0
896,485012.47
897,1140430.5
898,715201.56
899,446026.1
900,541299.1
901,715510.4
902,434584.9
903,340413.78
904,857021.1
905,464876.6
906,215176.33
907,684429.0
908,848643.0
909,727778.5
910,972697.4
911,765854.9
912,623323.75
913,803274.4
914,646486.75
915,327681.22
916,312756.66
917,627485.6
918,392097.0
919,438790.53
920,255493.39
921,451440.4
922,284146.9
923,695283.56
924,434878.6
925,516524.88
926,342568.06
927,500583.7
928,298973.62
929,528532.6
930,435689.1
931,466281.97
932,372085.53
933,201397.14
934,367319.7
935,742745.94
936,631980.5
937,528629.9
938,345322.62
939,362118.0
940,329789.2
941,784511.8
942,291458.34
943,475793.75
944,467365.6
945,563905.1
946,927652.9
947,503310.16
948,903669.44
949,256624.05
950,788654.6
951,362024.75
952,335341.84
953,433170.72
954,427898.53
955,343621.97
956,418244.28
957,362667.28
958,1362797.8
959,627574.8
960,598603.1
961,344133.66
962,339938.28
963,215151.39
964,233425.7
965,379820.78
966,193978.55
967,473920.53
968,477134.22
969,543583.7
970,4276753.0
971,409077.88
972,371471.22
973,232736.27
974,765055.25
975,397955.16
976,519412.34
977,98568.625
978,345886.3
979,683293.06
980,423537.34
981,518479.4
982,395121.66
983,478940.72
984,363014.66
985,174923.9
986,670077.3
987,549377.75
988,246525.4
989,1000074.8
990,2385580.5
991,1124471.0
992,283761.4
993,517774.78
994,429589.53
995,424920.4
996,681633.1
997,304029.7
998,241671.2
999,618233.25
1000,545356.9
1001,369988.4
1002,876035.1
1003,394315.3
1004,413813.34
1005,436075.78
1006,573043.4
1007,648835.1
1008,569845.4
1009,571169.25
1010,461563.97
1011,491651.94
1012,506271.66
1013,415727.97
1014,668420.25
1015,476827.0
1016,406164.75
1017,269100.9
1018,694718.8
1019,660788.9
1020,1062359.5
1021,370903.53
1022,966671.25
1023,628565.75
1024,1193304.0
1025,1029132.0
1026,276834.72
1027,481433.1
1028,287516.9
1029,600589.6
1030,508588.6
1031,394802.7
1032,612133.44
1033,300964.28
1034,378137.56
1035,307044.0
1036,735779.94
1037,682272.25
1038,262081.34
1039,198064.42
1040,738129.6
1041,462931.03
1042,394187.1
1043,734283.6
1044,415088.97
1045,849361.5
1046,221247.23
1047,544072.6
1048,597112.94
1049,327471.84
1050,197406.94
1051,2543451.8
1052,682830.8
1053,529401.94
1054,469374.22
1055,1087937.5
1056,555606.2
1057,588613.8
1058,245645.02
1059,517395.88
1060,593522.06
1061,405288.5
1062,313767.38
1063,301935.34
1064,321762.1
1065,427312.22
1066,587595.3
1067,454623.78
1068,573619.1
1069,340398.4
1070,342223.66
1071,331508.28
1072,281130.03
1073,746064.94
1074,834656.1
1075,571327.3
1076,457630.53
1077,653652.0
1078,555025.3
1079,410824.8
1080,381199.16
1081,1313378.1
1082,499950.03
1083,830278.1
1084,526741.7
1085,236537.48
1086,373541.53
1087,531022.4
1088,487753.12
1089,569223.7
1090,693799.3
1091,389222.7
1092,273797.34
1093,225373.8
1094,154081.78
1095,1319371.6
1096,288357.3
1097,501452.53
1098,271816.62
1099,412157.62
1100,589696.06
1101,646914.8
1102,919489.5
1103,720475.25
1104,391935.16
1105,215175.48
1106,180002.06
1107,499942.25
1108,425457.56
1109,1281272.4
1110,600311.4
1111,742930.44
1112,455159.16
1113,288144.8
1114,283847.84
1115,665205.2
1116,258989.77
1117,627112.7
1118,535734.75
1119,589171.5
1120,185969.16
1121,400556.22
1122,435953.1
1123,324758.66
1124,421983.97
1125,601250.75
1126,390938.28
1127,614924.75
1128,404913.94
1129,1175485.8
1130,326531.75
1131,396039.6
1132,681100.9
1133,351962.12
1134,334182.16
1135,520300.16
1136,354386.12
1137,275140.2
1138,321123.8
1139,477027.34
1140,657923.3
1141,645505.56
1142,966375.9
1143,232938.23
1144,308697.78
1145,1117416.1
1146,426118.1
1147,393846.34
1148,1613919.2
1149,419984.16
1150,1018054.5
1151,675732.4
1152,364190.1
1153,328890.8
1154,610944.1
1155,1126844.6
1156,468603.84
1157,661586.3
1158,326158.22
1159,902673.0
1160,503122.47
1161,460932.66
1162,355204.2
1163,488677.1
1164,250417.89
1165,253802.89
1166,371618.47
1167,1197365.9
1168,399386.28
1169,561760.2
1170,1543007.6
1171,537054.75
1172,970696.06
1173,303022.03
1174,210634.89
1175,139930.23
1176,403085.53
1177,372264.9
1178,261741.11
1179,255982.39
1180,722876.06
1181,247894.64
1182,316953.8
1183,338713.62
1184,643939.06
1185,513952.75
1186,274138.22
1187,503130.28
1188,725951.5
1189,383647.56
1190,298323.1
1191,693740.9
1192,246447.14
1193,679523.9
1194,932223.75
1195,604601.9
1196,379503.03
1197,232625.98
1198,301000.1
1199,273490.9
1200,739261.8
1201,437151.6
1202,1247926.4
1203,397894.22
1204,918767.1
1205,395431.22
1206,362591.84
1207,344446.22
1208,251825.5
1209,1805494.8
1210,594781.6
1211,534497.75
1212,481416.1
1213,223384.19
1214,274799.2
1215,951653.5
1216,757834.7
1217,962134.5
1218,536486.6
1219,516571.22
1220,565590.4
1221,457463.66
1222,228402.42
1223,629688.9
1224,253766.61
1225,426003.9
1226,715093.56
1227,578679.2
1228,340551.66
1229,871391.25
1230,543884.75
1231,455619.6
1232,872992.3
1233,525972.0
1234,519128.28
1235,395037.72
1236,350689.66
1237,365440.78
1238,690430.44
1239,491029.0
1240,678781.4
1241,448033.72
1242,763783.1
1243,345171.75
1244,180710.2
1245,307217.1
1246,585465.75
1247,643274.1
1248,246514.69
1249,268147.1
1250,1472146.5
1251,728029.25
1252,567097.75
1253,606415.44
1254,464553.66
1255,512164.1
1256,618685.9
1257,1211254.6
1258,1760600.8
1259,464435.8
1260,324634.4
1261,458457.03
1262,1448084.5
1263,261644.05
1264,493195.66
1265,380017.94
1266,199152.42
1267,536210.94
1268,389922.56
1269,758345.6
1270,284407.34
1271,809396.5
1272,472024.16
1273,484347.6
1274,628886.1
1275,616431.4
1276,805270.1
1277,326533.38
1278,458417.03
1279,682305.25
1280,752993.8
1281,396849.16
1282,569881.94
1283,800611.2
1284,353077.1
1285,452295.16
1286,382564.62
1287,492562.28
1288,897875.1
1289,286936.88
1290,354644.4
1291,354675.53
1292,185313.38
1293,264101.5
1294,1841126.9
1295,721718.25
1296,265615.94
1297,642774.2
1298,447653.9
1299,455842.56
1300,447154.66
1301,375488.38
1302,380436.16
1303,464824.53
1304,728935.44
1305,390773.88
1306,200840.25
1307,676300.1
1308,1031114.0
1309,437417.22
1310,846701.3
1311,1269144.2
1312,432022.0
1313,223393.98
1314,450570.34
1315,1640545.0
1316,496015.66
1317,343967.22
1318,653666.56
1319,313359.9
1320,702556.56
1321,457191.06
1322,415763.6
1323,249143.39
1324,571260.7
1325,502029.8
1326,688898.94
1327,378380.1
1328,588006.3
1329,759706.9
1330,1498687.4
1331,284693.47
1332,432306.4
1333,572871.4
1334,386950.16
1335,399356.28
1336,695805.56
1337,1842895.6
1338,511567.6
1339,819927.1
1340,301872.34
1341,322551.56
1342,369336.3
1343,342609.66
1344,662258.6
1345,350266.34
1346,225381.86
1347,533506.25
1348,421850.44
1349,267950.53
1350,606220.2
1351,344373.88
1352,376961.6
1353,253247.45
1354,582238.2
1355,634510.94
1356,569252.94
1357,402792.25
1358,229338.72
1359,387459.4
1360,745760.1
1361,795201.56
1362,540708.4
1363,440823.9
1364,407795.97
1365,768338.25
1366,390160.72
1367,375111.78
1368,231167.08
1369,306179.25
1370,340408.8
1371,579883.94
1372,675697.0
1373,406212.72
1374,389883.97
1375,434446.03
1376,516849.44
1377,251489.28
1378,880618.94
1379,461058.2
1380,298506.28
1381,373212.4
1382,528625.7
1383,272384.56
1384,1986904.5
1385,489667.03
1386,300547.1
1387,410522.47
1388,470886.28
1389,509958.78
1390,215627.92
1391,449214.56
1392,444933.12
1393,498877.7
1394,355199.16
1395,402568.16
1396,277728.16
1397,289572.6
1398,703834.56
1399,181593.92
1400,432035.1
1401,428203.72
1402,247434.64
1403,728394.06
1404,524251.88
1405,325731.34
1406,471565.22
1407,820221.7
1408,225924.4
1409,299589.84
1410,899597.8
1411,329664.25
1412,414630.28
1413,374455.72
1414,375787.2
1415,288255.6
1416,264893.9
1417,694178.94
1418,504838.72
1419,557972.1
1420,827628.5
1421,553157.06
1422,341754.6
1423,298873.75
1424,388649.03
1425,218971.03
1426,654062.0
1427,464738.47
1428,1085235.8
1429,314320.78
1430,344066.2
1431,704094.1
1432,641331.0
1433,352873.7
1434,443060.97
1435,437599.34
1436,348286.75
1437,291817.1
1438,316686.56
1439,499128.28
1440,293492.03
1441,245577.36
1442,542535.94
1443,463193.22
1444,287016.3
1445,224841.2
1446,342129.3
1447,360053.34
1448,430637.1
1449,307253.72
1450,1073071.0
1451,354727.03
1452,755874.25
1453,688873.1
1454,1020217.4
1455,327330.28
1456,269045.5
1457,1132723.0
1458,566044.75
1459,423776.78
1460,431518.72
1461,742850.1
1462,333298.97
1463,441914.03
1464,246081.5
1465,925527.1
1466,238024.86
1467,480301.72
1468,1142388.8
1469,329598.78
1470,160012.3
1471,467985.03
1472,255935.1
1473,335803.66
1474,827529.5
1475,353507.16
1476,558011.2
1477,1403039.0
1478,545564.44
1479,816381.25
1480,547820.9
1481,887329.6
1482,493517.03
1483,451733.78
1484,351532.62
1485,621589.9
1486,517814.4
1487,374659.4
1488,397381.6
1489,447591.84
1490,294694.78
1491,369438.34
1492,360532.16
1493,380971.9
1494,424380.66
1495,401346.44
1496,376736.7
1497,905159.25
1498,323731.34
1499,732282.6
1500,531122.56
1501,468858.16
1502,733882.56
1503,474452.5
1504,195322.11
1505,329419.75
1506,400774.53
1507,434032.84
1508,1345512.2
1509,458266.8
1510,1206483.9
1511,453574.72
1512,357872.88
1513,1982756.8
1514,1139883.2
1515,564363.6
1516,682429.4
1517,708635.9
1518,454967.12
1519,299492.8
1520,401885.88
1521,357868.22
1522,1978734.5
1523,632699.5
1524,327731.66
1525,294040.7
1526,490435.66
1527,336476.4
1528,333237.8
1529,1489270.2
1530,802962.94
1531,218714.14
1532,651167.9
1533,369822.47
1534,296210.66
1535,420368.88
1536,453546.3
1537,541313.94
1538,444830.22
1539,546756.4
1540,469730.44
1541,322229.22
1542,438365.4
1543,478599.34
1544,278592.03
1545,692884.25
1546,429674.16
1547,425324.06
1548,269109.7
1549,654584.1
1550,447405.75
1551,634076.6
1552,395402.78
1553,239643.64
1554,732611.25
1555,950096.25
1556,437472.3
1557,213676.27
1558,480424.94
1559,372020.1
1560,762485.9
1561,942608.1
1562,422565.53
1563,287826.88
1564,464967.28
1565,656026.6
1566,248303.33
1567,679388.9
1568,382780.5
1569,365699.53
1570,1391226.5
1571,301200.6
1572,313010.94
1573,245955.61
1574,528993.8
1575,505054.94
1576,657336.75
1577,266196.03
1578,298346.5
1579,260477.05
1580,341645.25
1581,320994.8
1582,528772.44
1583,301356.88
1584,321351.72
1585,469916.84
1586,249523.92
1587,224242.84
1588,317800.28
1589,657608.1
1590,587220.7
1591,449700.28
1592,406413.4
1593,667090.44
1594,678717.0
1595,207719.31
1596,911970.9
1597,318825.1
1598,409325.97
1599,485381.53
1600,282872.78
1601,333721.78
1602,229920.89
1603,400421.28
1604,1149544.2
1605,635732.56
1606,176838.73
1607,1244302.0
1608,1401188.9
1609,232195.95
1610,1861919.6
1611,512180.12
1612,282798.6
1613,762459.6
1614,569217.44
1615,442253.16
1616,477459.03
1617,603590.8
1618,434916.53
1619,578377.7
1620,967004.44
1621,341255.9
1622,292297.84
1623,635754.2
1624,500170.78
1625,277225.1
1626,278076.62
1627,212966.12
1628,498392.6
1629,715602.56
1630,571473.9
1631,1198529.2
1632,419633.97
1633,232401.73
1634,533706.8
1635,356193.8
1636,524025.53
1637,360789.72
1638,364246.47
1639,771491.4
1640,770253.8
1641,412149.8
1642,677845.0
1643,682434.3
1644,376627.4
1645,599757.5
1646,801611.9
1647,832025.0
1648,631510.9
1649,334217.66
1650,1946594.0
1651,782800.25
1652,230904.2
1653,995879.2
1654,431581.7
1655,637267.1
1656,577184.06
1657,1002077.06
1658,415502.72
1659,343106.25
1660,398712.28
1661,810177.4
1662,429008.22
1663,564034.9
1664,374148.22
1665,318486.28
1666,406708.78
1667,260072.86
1668,684225.3
1669,407564.53
1670,653437.4
1671,1333373.1
1672,308159.62
1673,642292.1
1674,625808.0
1675,735640.2
1676,655407.8
1677,907617.9
1678,309764.2
1679,354432.62
1680,405480.22
1681,409741.4
1682,544851.2
1683,315462.25
1684,373490.66
1685,335208.84
1686,358588.12
1687,294408.75
1688,261535.61
1689,562760.25
1690,616867.2
1691,342050.78
1692,365162.75
1693,246872.8
1694,432592.28
1695,777659.7
1696,246082.98
1697,1002727.9
1698,329334.16
1699,955566.5
1700,285685.56
1701,746543.2
1702,297390.16
1703,212657.36
1704,418837.03
1705,552251.75
1706,1127958.0
1707,1053414.5
1708,396489.66
1709,283084.22
1710,479647.1
1711,323076.03
1712,288499.88
1713,539186.4
1714,392586.84
1715,430160.25
1716,686331.8
1717,288825.6
1718,432607.0
1719,215906.2
1720,447551.3
1721,495152.34
1722,1894267.8
1723,420041.6
1724,1208732.2
1725,420399.22
1726,328494.66
1727,908538.4
1728,758973.5
1729,436996.84
1730,284790.47
1731,364203.25
1732,406386.53
1733,295825.9
1734,588907.44
1735,430251.47
1736,184486.77
1737,557152.06
1738,589829.0
1739,197356.38
1740,373173.7
1741,2219467.5
1742,336868.22
1743,917342.6
1744,942359.8
1745,493965.7
1746,272304.9
1747,453932.53
1748,284297.66
1749,804644.9
1750,278196.12
1751,426057.22
1752,287583.03
1753,671501.9
1754,230016.58
1755,504490.78
1756,478117.62
1757,449760.66
1758,535825.0
1759,204053.2
1760,286915.6
1761,460836.94
1762,590173.1
1763,406890.28
1764,532435.9
1765,172032.97
1766,398687.4
1767,214005.34
1768,251763.92
1769,791400.1
1770,342936.72
1771,701920.1
1772,1092906.9
1773,254812.36
1774,520762.47
1775,297896.53
1776,413813.22
1777,478702.66
1778,349320.22
1779,438979.03
1780,572566.0
1781,240290.77
1782,236389.86
1783,699879.4
1784,600664.9
1785,426021.28
1786,623907.4
1787,293696.4
1788,451117.6
1789,519837.22
1790,253913.86
1791,316792.84
1792,241132.7
1793,569730.0
1794,283899.22
1795,733827.25
1796,834599.6
1797,483030.16
1798,350799.28
1799,812515.0
1800,710876.6
1801,715947.56
1802,315626.9
1803,490720.0
1804,638692.44
1805,283826.16
1806,300121.88
1807,340401.4
1808,512128.3
1809,440825.84
1810,482635.34
1811,484941.62
1812,264370.6
1813,509833.4
1814,717346.44
1815,588955.1
1816,395164.0
1817,256242.14
1818,297292.38
1819,778422.5
1820,311542.56
1821,483072.62
1822,198238.05
1823,245370.17
1824,533641.4
1825,2423859.8
1826,167069.67
1827,400810.78
1828,488222.22
1829,472796.53
1830,325448.06
1831,230118.23
1832,573025.0
1833,1189699.5
1834,1053627.2
1835,458266.78
1836,438500.16
1837,1525002.8
1838,551839.8
1839,143255.73
1840,376015.03
1841,731583.56
1842,283865.56
1843,528532.9
1844,495889.03
1845,417574.47
1846,706318.4
1847,1044271.75
1848,779165.1
1849,505381.9
1850,262711.34
1851,326124.78
1852,405256.25
1853,660957.44
1854,253950.42
1855,313924.03
1856,210736.61
